2005-08-07T02:17:46.000Z,-47.07,33.59,9.9,6.2,mw,Prince Edward Islands region
2005-08-09T05:26:17.000Z,-20.98,173.88,23.3,6.1,mw,Vanuatu region
2005-08-09T14:12:21.000Z,-21.15,173.92,37,6.1,mw,Vanuatu region
2005-08-11T09:08:46.000Z,-22.72,169.73,9.7,6.1,mw,southeast of the Loyalty Islands
2005-08-13T07:36:52.000Z,20.13,145.84,49.3,6,mw,Maug Islands region Northern Mariana Islands
2005-08-16T02:46:28.000Z,38.27,142.03,40,7.2,mw,near the east coast of Honshu Japan
2005-08-24T10:15:28.190Z,38.564,142.987,10,6.1,mwb,near the east coast of Honshu Japan
2005-08-26T18:16:34.000Z,14.37,52.35,15.2,6.1,mw,Gulf of Aden
2005-08-27T18:38:19.000Z,6.72,-82.49,1.3,6,mw,south of Panama
2005-08-30T18:10:43.000Z,38.48,143.18,8.3,6,mw,off the east coast of Honshu Japan
2005-09-04T23:58:35.000Z,2.99,123.09,456.1,6,mw,Celebes Sea
2005-09-05T07:37:30.000Z,-56.44,-142.24,8.7,6.2,mw,Pacific-Antarctic Ridge
2005-09-09T07:26:44.000Z,-4.54,153.49,93.8,7.6,mw,New Ireland region Papua New Guinea
2005-09-21T02:25:08.000Z,43.9,146.17,105.1,6,mw,Kuril Islands
2005-09-25T12:55:46.000Z,-17.49,167.86,32.2,6.1,mw,Vanuatu
2005-09-26T01:55:38.000Z,-5.71,-76.42,128.3,7.5,mw,northern Peru
2005-09-29T15:50:25.000Z,-5.39,151.89,36.9,6.6,mw,New Britain region Papua New Guinea
2005-09-29T18:23:26.000Z,-5.52,151.89,29.2,6.2,mw,New Britain region Papua New Guinea
2005-10-05T10:07:21.000Z,-20.55,-174.2,11.6,6,mw,Tonga
2005-10-08T03:50:39.000Z,34.46,73.58,19.1,7.6,mw,Pakistan
2005-10-08T10:46:28.000Z,34.67,73.04,8.2,6.4,mw,Pakistan
2005-10-15T10:06:17.000Z,46.83,154.13,51.2,6.1,mw,east of the Kuril Islands
2005-10-15T15:51:08.000Z,25.29,123.32,198.4,6.4,mw,northeast of Taiwan
2005-10-19T11:44:43.000Z,36.38,140.86,41.8,6.3,mw,near the east coast of Honshu Japan
2005-10-29T04:05:56.000Z,-45.22,96.89,9.6,6.5,mw,southeast Indian Ridge
2005-11-05T10:48:20.000Z,-3.14,148.16,18.7,6.4,mw,Bismarck Sea
2005-11-14T21:38:52.000Z,38.11,144.91,17.4,7,mw,off the east coast of Honshu Japan
2005-11-17T19:26:54.000Z,-22.4,-67.92,154.2,6.8,mw,Antofagasta Chile
2005-11-19T14:10:12.000Z,2.14,96.78,21,6.3,mw,Simeulue Indonesia
2005-11-20T12:53:04.000Z,53.83,-164.02,44.7,6.2,mw,Unimak Island region Alaska
2005-11-21T15:36:31.000Z,31,130.03,149.4,6.2,mw,Kyushu Japan
2005-11-22T15:11:33.000Z,-5.18,145.31,91.3,6.2,mw,eastern New Guinea region Papua New Guinea
2005-11-28T16:41:28.000Z,20.27,146.08,11,6,mw,Mariana Islands region
2005-11-30T16:53:47.000Z,6.25,124.01,50.7,6.4,mw,Mindanao Philippines
2005-12-02T13:13:10.000Z,38.07,142.13,40.5,6.5,mw,near the east coast of Honshu Japan
2005-12-05T12:19:55.000Z,-6.25,29.77,16.7,6.8,mw,Lake Tanganyika region Dem. Republic of the Congo-Tanzania
2005-12-07T23:32:52.000Z,-30.14,-177.51,29.5,6.4,mw,Kermadec Islands New Zealand
2005-12-08T09:01:27.000Z,-5.43,147.01,223.8,6.1,mw,eastern New Guinea region Papua New Guinea
